N,P,K,temperature,humidity,ph,rainfall,label
61,27,62,20.30639438634671,81.84765677111996,6.0122138685603,335.60237233921856,Cotton
134,43,69,42.82746002867684,36.31653149117215,8.028058212531654,75.87096412121593,Cotton
121,72,61,15.827425819084905,70.0599752858817,7.827941748296576,415.61024131586646,Onion
139,88,69,43.10842414345926,36.985801577801176,6.090784860711574,142.53079919158938,Sugarcane
141,81,45,17.079225031645638,69.49853334014333,8.379925969905303,1182.5134695636525,Sugarcane
28,94,53,20.238303722660028,70.28764002082633,8.315817640956562,1108.0385571230377,Maize (Corn)
147,36,51,36.259161914509704,90.27577893705435,7.4203410572703525,274.91119629566083,Cotton
143,41,68,40.69947666488897,30.037265991284887,7.791509488773067,434.71330047698416,Cotton
77,80,32,41.36042419595728,60.94345859858143,6.067385702071855,735.9495877384651,Cotton
73,39,77,42.331996311631,81.03127862478777,6.937051190332223,1138.168526223164,Wheat
145,35,39,23.246925314105447,30.46989946337005,7.932005983558879,352.06075132086926,Onion
112,83,53,44.32611883005639,42.79855721392778,5.095024689943341,756.8744160788015,Maize (Corn)
145,97,75,23.03390019609754,79.30151895089585,6.721625465079066,343.66722492867723,Soybean
107,38,20,21.64606857184866,45.883987629942766,5.145747898393183,692.0505807489964,Wheat
117,27,73,33.75544083533276,36.81823898832576,7.70959677107348,342.19095943099165,Maize (Corn)
62,52,39,34.003154648566635,70.78047308115083,5.648802299314339,875.7525643728934,Maize (Corn)
49,90,35,37.33489222921307,38.32104949436297,6.623362134044566,833.6838296829083,Maize (Corn)
35,96,34,38.77333691181914,38.68817949433418,7.072369939171757,560.9996630332885,Rice
57,22,32,16.332496697205894,84.82451780787345,7.826430973464133,977.1254856212125,Soybean
91,66,74,31.679737104413885,58.42758324372845,5.6088438489488555,592.4255702869342,Maize (Corn)
42,69,76,37.60030728887926,36.876620889199046,7.726311936480009,216.29924429311274,Onion
85,63,46,40.58037241514508,30.420712814735477,7.211155441313481,79.96762146208157,Soybean
43,51,77,34.2724494961473,77.32802475925753,7.276633268396676,903.4893164306117,Sugarcane
134,58,78,31.961336385394,40.020854847722624,6.233319858947483,234.05803627256412,Sugarcane
51,79,55,39.48495209689132,31.554388841691342,6.039979325653743,190.38597286899275,Wheat
71,20,34,30.71482589045221,82.46081366627917,8.410903434457053,631.9189919163899,Soybean
126,54,40,38.71753918624957,53.33970479809805,5.837638778431854,738.3576552220338,Soybean
79,21,36,26.563327832888753,48.75216074987138,8.360997106910302,315.2507719826408,Onion
21,51,24,34.17257514753513,36.879709320025626,6.078730931860364,696.6319146202148,Wheat
56,72,50,43.90192955783371,91.11843854749117,7.123718891754502,145.1201778261642,Maize (Corn)
77,98,32,15.112587619724813,53.60576743786915,6.940237672426763,587.4852332180658,Sugarcane
81,76,64,38.8632396947651,86.34757471389098,5.849021491247793,829.8003970214817,Cotton
26,43,48,44.669800061931326,93.04334873661477,8.034330986272057,107.89755475960366,Onion
136,66,75,21.05627794586232,44.32473668892282,6.258951634356201,178.19720355656563,Rice
95,23,38,40.618388589176334,86.42885143302613,6.82511203770574,55.933089630349826,Maize (Corn)
98,44,49,24.036247292491616,39.569254996020724,6.924020663438366,100.45595633383432,Onion
134,55,40,38.62124006287032,30.402424511188126,7.401605935002113,572.3005381857903,Cotton
75,57,56,32.34091965862393,78.57267639119664,6.964546572875696,1109.6964147814087,Sugarcane
37,78,29,42.97655508210654,41.61462713569049,8.057220686361275,873.3671083376977,Sugarcane
133,90,23,33.37657762512568,91.75675796975204,6.939879094761988,785.0884691078543,Rice
29,53,36,17.373383532292937,61.1980590666014,5.210625295608828,161.9959100575522,Rice
126,74,79,43.93213042498343,87.55860049780739,7.519708549753264,124.47737276497209,Rice
48,60,55,28.035772664656918,56.799435238946145,6.766931448297825,577.2807965424073,Onion
103,34,41,22.862990967323007,94.08278885132864,5.680467786100565,96.4083505403423,Soybean
100,69,26,17.255039598617575,55.13067767397405,7.442441183460978,299.225977409756,Cotton
144,39,65,32.62965408168215,37.470389599678114,7.426602613036014,1022.1245341550979,Wheat
20,79,72,15.438485881450095,86.73722896379113,6.945003049624338,457.0964000363483,Maize (Corn)
96,27,70,20.16179739303049,93.73141223136932,7.529360459187764,1085.7765951016177,Rice
140,96,37,22.21697875095214,48.40210806499482,5.261442638830518,443.22227016991934,Onion
134,86,21,32.61831996303404,69.16132042277708,7.137639446827111,543.2637862326852,Cotton
129,61,40,38.48091243481742,82.02737734903243,5.899922996412689,72.09611086975023,Cotton
113,37,78,36.5815957458759,58.097977491227525,6.218913633315769,1007.4386789465102,Maize (Corn)
49,58,57,44.72832890834253,57.747047847435226,8.25861036538484,531.7389293120805,Maize (Corn)
51,99,65,36.227935355193786,44.81737651066092,7.238126013023789,143.49523973995952,Onion
62,52,63,37.46375812952651,62.094983272447294,6.472800139981369,180.81259761255134,Soybean
94,73,45,32.48225868124973,52.23211334216373,5.2016795091807415,780.4313904351126,Cotton
95,57,35,22.87121737331671,87.05962013647463,7.86111438711755,245.4437058323413,Soybean
132,76,61,16.61108894319619,91.47090346816944,5.70573231675844,599.1121435232682,Cotton
92,43,63,17.17229343868069,35.73857472471087,6.680987391518006,990.8023951361326,Wheat
91,75,38,36.047757381645674,38.353495810539656,8.017627145857553,271.8504543360901,Rice
126,35,20,21.6385757205747,89.82737380691415,7.608219658118098,397.6119781816447,Sugarcane
80,64,28,33.436205349784,52.13896340119172,8.013957249549028,629.5546650866505,Cotton
80,36,52,36.382589824659036,44.27311243046515,5.622241923718075,1074.4520524036159,Sugarcane
65,93,51,42.70623041012706,35.88727225660738,7.781914785946677,1122.3464000966505,Rice
40,54,37,20.783308835647176,76.13329639795549,5.318432877696924,819.7262957813958,Maize (Corn)
103,27,32,17.853106970073362,39.55868433392015,7.184999749596135,1047.3923172734387,Onion
112,80,65,17.143857824179204,85.57745726367801,8.284865144632121,249.2914122229288,Wheat
38,90,28,33.21659876210654,44.16486300370661,5.66054721129858,720.1349205682614,Maize (Corn)
49,32,38,23.30674331112637,82.96359397318477,5.398610672286412,1138.878380475722,Maize (Corn)
137,74,52,23.74401937818083,65.41493112376548,8.108578308071655,805.3878532767068,Rice
95,85,21,41.695940373542115,42.24678869711414,6.991240714707122,783.4940515699834,Maize (Corn)
131,48,50,22.2885063791429,66.83429959026526,8.322682865292283,509.0671761944014,Rice
144,45,69,31.93446283816532,40.10785516727969,5.490881584161724,100.34318879602894,Rice
140,60,46,22.02586398571498,89.39799477333653,7.600967816726067,838.388121622929,Rice
60,44,41,17.848038875805496,48.40820839543552,6.877415473458294,972.9253090678233,Onion
59,26,50,42.83513609789536,59.59098395150553,5.5019072689606965,1069.555649355705,Rice
115,23,25,39.34138853023691,46.76648321656232,6.51480452010107,790.9183021144217,Sugarcane
52,41,52,22.52557247580333,52.69454113452272,7.309519638852089,666.0981929979699,Onion
53,30,30,38.1832443993344,75.94376843189504,6.208346161903895,1114.3685275036469,Maize (Corn)
102,52,53,29.39916436912534,56.60638245659399,7.045097944927379,972.7903754566674,Rice
126,51,53,21.268891833111056,59.141688292957284,5.616126709820275,119.99136951524599,Sugarcane
145,98,61,22.743407832934214,58.05652942743199,5.458194554399541,101.99988069861737,Soybean
59,58,42,29.878334845397664,50.68973315965561,5.125910573087855,665.1136692984063,Rice
35,94,27,23.562567348533623,60.70122115196268,6.416617135463328,828.43407132941,Rice
84,51,34,22.138024788845875,51.432081018206404,6.67425950751128,530.9316495783066,Maize (Corn)
78,68,31,23.16805465095782,60.576219442154134,6.680176152260779,167.452516274809,Rice
84,28,38,38.83738896209883,82.10591912231106,7.238770061750973,1022.7729048659323,Rice
68,85,64,32.10695434465181,70.27104469301806,8.486762954511224,605.2046458859992,Wheat
62,97,24,39.2356615025022,34.21493643604976,7.742590898751978,1193.1746008409154,Wheat
149,70,58,23.04062906502672,44.638931530474004,7.379256774661523,729.2484099609209,Maize (Corn)
119,87,78,24.533863302491113,67.34847915456103,8.102721648518326,369.2660720395959,Wheat
131,98,40,25.880187206612252,60.045061353414226,8.010562303769357,85.76711280622425,Rice
141,50,63,32.78536955018407,70.45084361968279,5.652877652747524,1012.3233594197042,Cotton
114,76,63,29.805471258581054,71.12914187402927,6.845382637799112,995.1683240479825,Sugarcane
80,90,28,26.995676066900057,38.97574422530235,7.106062848877616,748.4803259733997,Sugarcane
70,84,46,29.42885538781018,51.2828016939209,8.37449957401158,1088.9729241944112,Onion
78,74,64,18.501760955251882,60.39108845091512,5.081471032521209,895.3514173514582,Cotton
33,87,43,40.90703305980124,70.10904523076226,7.174160383860048,354.16765902898373,Onion
94,61,24,23.163418730382347,52.53621523908238,6.996559586448077,1049.3721116718057,Soybean
73,62,20,23.172383263812936,42.0775676781052,7.806455446778207,763.5636794045082,Rice
68,78,60,17.441220861962815,59.43156578593549,8.10185754352544,50.04009049152948,Soybean
63,81,76,20.09364710911126,40.142797099038866,8.483722243678873,202.55446707092383,Cotton
57,81,76,41.66720414662822,73.33353312625837,6.496159451313666,122.85303500519537,Onion
52,83,71,32.065108864836915,36.492191919159325,7.309306060815997,79.57116748203765,Cotton
124,29,48,17.66671571821702,48.96883749622998,5.978604642535637,162.50533031686837,Cotton
134,80,40,35.36098182473702,55.298816470821436,7.051861656064119,822.0731953751157,Cotton
56,75,79,24.833999475605154,70.33450659532122,6.1503878567993855,145.13026765398652,Cotton
31,94,34,37.48459411945499,69.08302873130611,6.047471304211019,253.6563542036851,Sugarcane
86,47,51,20.17275610828115,59.684847438212174,7.571980459008535,1174.7233230533254,Cotton
86,51,30,29.218866275154873,30.80321219343227,7.7357381496545,89.63917849176246,Cotton
39,25,23,16.84660308366682,81.76116496444571,7.80632682563856,983.8138506702516,Cotton
110,70,34,27.15112885567754,73.02490094048093,6.409983782497523,921.9524262593404,Onion
32,38,44,25.77429211082314,93.45330258688583,5.712926403924408,267.6589029481711,Soybean
93,54,27,31.3693148868465,70.54590782572421,6.115235677979324,805.6479953703663,Rice
120,38,62,42.43013261333056,90.92865721382033,5.008789718209176,111.62625229365048,Wheat
81,62,63,25.395865045875283,35.18893769293355,5.393498767920288,183.63907355086724,Maize (Corn)
92,32,65,27.892745937707183,84.93399572190198,5.617676560516369,446.9316946021232,Cotton
101,70,29,26.035803444965715,63.34983469144308,7.3185147129504,480.60821132670173,Soybean
62,22,49,27.235268020596855,50.563387506376614,6.703411561790115,901.6825339829347,Rice
77,25,55,25.335916715750567,35.79401283576799,7.043351115439176,125.35161903369716,Wheat
58,86,73,17.423789288227272,76.52664549713528,7.23708768435686,1171.5056209178172,Wheat
69,71,28,39.955320436841475,55.28057533676134,6.2212850668995845,750.3860725418028,Cotton
107,36,62,22.738840429432734,91.61394965784339,6.672383660354971,1058.2213843609416,Cotton
46,39,39,25.200878391478085,88.87757480330205,6.672210838021405,1125.7531593965014,Wheat
43,28,53,26.151501770712876,72.78000298538777,5.136295863921799,1000.6099834348215,Cotton
80,32,51,35.53060851011976,79.40561902639826,7.657084533377491,901.7120554621276,Wheat
123,96,40,28.251436832862105,52.91036041751087,7.348983940044631,419.78423926865975,Rice
27,63,47,16.27291967843727,46.413921782226296,5.80786807084711,317.0976530900264,Rice
35,98,75,31.305854611863808,77.72764528654375,6.272348854686057,937.4086526945232,Rice
34,94,40,19.32961138618493,41.03448150657121,6.362233022611864,784.952915718337,Sugarcane
110,33,22,34.79644269248621,89.55175628493998,6.706346097521956,76.83914752827307,Soybean
29,99,53,23.71614226836954,79.10005743845187,7.102998073203462,997.1179321153517,Soybean
68,73,31,21.837204984862424,63.12675431671307,5.634957194412143,139.66995720408585,Cotton
131,77,71,28.27305123947952,53.82904339876697,8.227678995821872,276.53107774251976,Soybean
60,73,25,39.581918212094365,34.98298670518517,7.282971395220504,368.1659639530879,Soybean
57,52,23,17.303116910374698,71.97538693861534,5.157170489292646,154.36450436779526,Soybean
64,54,57,17.06813933995438,91.4453588276947,7.461695439631786,597.8217136788758,Cotton
111,38,28,44.09958945760905,81.78806984607797,7.465640564589471,50.67553130278796,Rice
51,66,38,43.888135554923224,35.59225714242754,6.670774468356077,732.1547450098376,Onion
116,21,28,19.948543698809686,43.331156166457546,8.438685850758482,327.34670365767386,Rice
149,50,49,25.454396199889345,89.29039129294335,5.482453780001575,841.3879620627218,Sugarcane
42,85,33,33.485983996863865,31.374634816769724,5.8225321830341406,885.9486241490553,Sugarcane
137,43,26,20.89215462181275,44.76962027205224,5.270138401569911,1145.086692353631,Onion
128,30,67,44.94309142666006,47.457215692600606,5.996601815274817,489.1178434733039,Rice
75,62,27,42.74344517109313,73.7638539794439,7.173598526177315,1062.34243572903,Soybean
68,73,36,37.766660972977405,94.66421943451147,7.682750915369,215.64422376544908,Cotton
138,53,73,27.360960166081696,71.10024343782767,5.611769536183819,524.5996575749647,Onion
146,41,71,15.832209979004976,80.53640121078978,6.426867957998393,1162.8148297304413,Onion
58,29,28,23.737357642678916,61.343733725633555,6.724496757066541,671.4696548719025,Wheat
60,20,77,43.24082516565874,75.76701231699892,7.204788157735131,1116.3563894602232,Soybean
134,55,59,16.36213093143297,35.395335539197006,7.361079244571232,313.36341906279955,Wheat
25,99,39,30.168696965395878,81.34581762218858,8.051465430918094,416.7279922884607,Sugarcane
120,98,42,38.12125665604952,64.61788457288665,7.523199698920472,393.37817985286176,Maize (Corn)
139,58,64,15.63648480796381,40.283093137325906,7.6875217440529635,294.40826790236656,Sugarcane
105,76,61,25.245583452004887,70.48841964931322,8.168211277744632,954.9731959757685,Rice
134,59,57,23.94423573882335,59.96523893362088,7.556069822717378,239.70269585950203,Sugarcane
131,65,24,21.63961510674626,30.85273072973478,6.915775002381699,980.2962485588223,Rice
105,55,24,30.514498017906348,35.29853492444468,6.308965484191008,930.8305793625428,Onion
130,26,50,27.39677654025079,85.04060078530395,7.285287798353077,525.1414359300234,Onion
22,62,56,27.766212138309232,62.37497596306512,8.135461286525171,343.613502646966,Rice
85,30,37,37.682793818573245,56.398790639086094,8.294379809661299,197.29548795891702,Wheat
140,26,71,20.375577989775252,35.518359223895814,6.000098159302235,176.06197442937741,Soybean
104,57,59,42.3579406767234,71.09818812764108,6.714857688178641,85.6233865357392,Wheat
36,54,36,37.30731543900116,36.485543013027026,6.697148614728801,808.3741035401964,Cotton
44,56,59,19.018443864939396,51.43449710028271,7.202431384309736,1179.0690779099696,Soybean
122,94,48,18.89168454211873,38.55376695233076,5.773104588133304,920.9916830918247,Sugarcane
103,98,27,29.503969361036887,91.08609564994606,6.7795684230498345,80.15686794192757,Cotton
112,70,26,43.87174354942191,70.59838070646558,5.429440602914181,678.2190899414463,Sugarcane
42,94,56,27.296731064434574,65.12035941624418,8.471419151073375,1048.911382937214,Rice
130,78,69,40.5759855305155,32.754571658649844,6.510559930114932,137.04833049903345,Sugarcane
112,48,59,39.5631672615211,72.58997254565472,5.018323270316755,209.21834067568125,Onion
60,95,41,16.010928776106994,36.89309089806953,7.9983936741490815,1025.6858197176412,Maize (Corn)
52,67,66,44.109964177982334,70.17499720537066,5.822852083918393,1172.7887842253665,Onion
139,73,26,35.109320914061975,52.96630634828844,5.1304709559749115,1195.3855257093862,Soybean
32,60,48,41.62861159849204,62.18999845318071,6.462229196741027,574.3920319825652,Sugarcane
139,79,77,17.21634997984261,61.243790729642086,7.978197520493695,921.4734084749828,Soybean
75,53,40,28.971348896483445,80.25074758333153,5.955375828560205,894.5991498456842,Maize (Corn)
33,40,55,15.688438003887407,67.33867352378923,7.122265345677353,658.1821899194662,Cotton
45,71,51,41.50183156006441,62.374985657964885,8.23438818621225,1194.0954134766048,Cotton
50,50,43,33.9831429342767,36.61886171759416,5.143273143824671,179.63712717408467,Maize (Corn)
39,65,72,21.61429969570701,73.9662719041379,7.956003632478726,950.1120345098481,Onion
78,49,38,29.811565690588836,88.58345634495146,6.447688735804029,385.5104557569719,Wheat
59,23,76,18.821752682768633,75.38340765526644,6.299979757986685,181.77550298228059,Soybean
24,69,41,17.05085111690061,46.288165804897375,6.503612536797733,522.6527270090096,Maize (Corn)
89,35,55,40.41248138162174,87.59159959187753,7.144639880699192,359.2667402083393,Wheat
95,76,28,33.71546471925274,60.79699600336924,6.316602934723747,241.53622076703283,Soybean
84,90,49,18.722189225449274,92.17801784126868,6.248546144412016,79.21966797125722,Rice
109,29,65,37.14964538541834,52.789467293509475,6.104526498727926,621.5201414156929,Onion
118,21,60,16.640461623912078,48.266266104261476,7.390062747994673,1070.2848042345995,Sugarcane
139,31,75,25.17934218980165,82.03042622325148,6.634454858156548,651.1232839683958,Soybean
130,58,31,16.57943471396189,40.72955291234824,5.895478290262221,717.9898550620403,Onion
106,58,46,23.21932516838892,81.15017216687814,5.691669127226756,412.26015947908485,Onion
22,41,53,31.768234906575813,89.9305116116104,5.658131151403307,1140.7986895313625,Maize (Corn)
66,78,50,35.80002368695209,60.189863163557284,7.177524083365245,412.7873643199043,Onion
111,21,31,40.173457556853606,72.7772122468146,6.347033224189751,1197.7978505183744,Cotton
55,50,56,20.581618412624007,31.94530252068973,8.122454259264202,246.56097597188912,Wheat
58,75,53,26.045257365580547,41.71411566925124,5.6568999437842145,78.65033297936424,Cotton
45,56,79,20.919893668657117,72.36784240531196,5.697169916517892,980.3072239613457,Wheat
39,23,44,42.9512788863149,75.12033544314926,6.976669290479556,998.5184125237296,Cotton
39,48,48,43.112473154823306,73.62385265315388,6.195153598969228,904.2541717872649,Wheat
126,78,20,17.48097901940522,58.020746007679435,6.8831282324459035,1108.38360523032,Soybean
122,64,61,34.39365521081301,72.26330893872932,6.7747979145021,683.2591293247164,Onion
137,93,26,19.89696846320564,46.19626941787432,8.252680495449464,111.698642868202,Onion
111,80,21,43.77878431704497,40.19709608781698,5.702648938797177,738.6718417197325,Rice
48,35,60,16.683706234996187,42.73172417167194,6.739882565058362,519.8098956826084,Onion
140,60,43,29.875023713519784,63.90749496058399,6.165875987947736,943.4814258408427,Onion
77,85,71,24.808612135734453,66.15292244025117,6.385748970679984,141.7992455562112,Rice
98,69,30,29.607287280291494,84.13533605369418,6.7072377933057075,923.7130512952049,Maize (Corn)
136,75,25,22.59072629404299,78.8064091028954,7.90545352684574,923.8390543632555,Soybean
51,30,74,17.25908026332536,70.22495641376209,6.8381457427046,227.66242823836532,Rice
83,58,45,23.622964765901365,52.23467895071632,6.376527940809251,509.6662778112094,Rice
114,52,70,38.96034909304381,72.75875190767769,6.212835826835582,133.86125795797386,Maize (Corn)
112,42,31,41.19988665756744,88.11334642446407,6.97071845775158,167.8663909571901,Onion
108,29,52,16.939419060162717,64.50116029561882,7.412222665989599,487.0132991612323,Soybean
145,81,53,27.584907076482118,64.30938845684366,7.6364778279078145,1193.048832851366,Wheat
60,94,73,18.00835225843054,61.293779943170506,8.401972830917138,1099.7141902751512,Wheat
23,97,41,27.763144760966952,34.90179346386918,7.173332591245842,970.5032292556683,Cotton
145,41,77,34.13912816431782,32.146208734795366,6.322559888674574,275.4325777491347,Onion
103,85,73,44.34486078884902,89.33310319847112,7.476020679299326,271.05893641183707,Sugarcane
48,44,67,40.06034465142254,35.868321156335455,7.064102357429487,178.94602050751007,Wheat
76,47,50,29.232174251608484,61.91834111336198,6.02227937982507,921.719613367151,Wheat
77,27,52,32.68615188383545,34.613450683581284,8.055499183884148,522.7762344375899,Cotton
55,77,52,36.33470492241763,62.62570933970542,7.3542486056577445,992.5699849780651,Rice
113,86,37,25.86945163435722,69.91261540593304,7.049033263313534,578.6508401563387,Cotton
72,98,62,36.54458922087615,92.65142170039098,5.422635894657361,1121.335541697974,Sugarcane
106,90,52,33.67827065017696,42.53176694606439,7.468010231724509,328.922068955323,Cotton
97,37,37,29.067679144086302,51.71735965621579,5.803608321713217,1041.4954816828806,Maize (Corn)
34,32,31,44.684338571221424,71.48006723381616,5.680838334909039,159.33867345610284,Wheat
29,31,55,29.975866605840352,93.64497747613237,7.508907350499573,1149.082258500086,Maize (Corn)
118,56,27,37.37159126230469,92.72906844960045,7.801215162334011,1083.9208528478357,Sugarcane
73,75,76,38.656125860799946,41.14976810511805,8.269072324645423,1002.415558338574,Rice
59,26,26,16.48542289456921,67.53362778818052,8.36284236286,961.5308286883994,Wheat
64,58,70,19.381320283350107,32.812704240731286,5.983146540554705,458.1582263032438,Cotton
139,72,30,42.47794944225822,68.78504733392421,6.985258331185373,1156.2657870319947,Wheat
64,72,47,28.238580172903138,81.32501761722853,8.125036784891764,956.2860214361691,Cotton
97,39,56,16.33808148156383,74.74887366869153,5.395007970226967,189.5612419052426,Wheat
54,32,29,17.35017782372923,71.37450895351544,7.417215527190668,1038.5005236426678,Onion
141,31,69,23.125453203414132,38.31291871796101,6.075074124651559,55.1011377983323,Onion
106,62,35,31.27379907257264,60.06391629676922,6.932768548764437,1150.4467606339201,Rice
88,87,28,15.244114888453687,32.78095799897253,6.71726948186077,255.82765725184728,Sugarcane
45,51,44,28.50469182591123,90.70998981865415,6.325422783780882,1147.8499167662408,Wheat
140,93,23,27.568731068574753,72.13134078034248,5.993694507654679,996.9646197985564,Sugarcane
35,46,26,27.926844875282644,72.25628017895735,5.05194907125934,105.4121423711911,Rice
140,29,68,33.86441366435542,62.637412085132596,5.518800564118419,973.1449621864795,Onion
58,77,43,26.862316757518812,38.22609998818565,7.375640077027654,1145.4803672157882,Cotton
91,63,75,20.086561852901074,89.71960747978446,8.08877784218235,431.84789710158134,Cotton
67,62,59,39.67142678727082,93.95571288345263,5.8914251151295645,993.2055379795681,Rice
149,20,29,18.219945667590206,34.1918531625094,7.189635126770234,1101.0369348109334,Cotton
113,50,77,16.68810991592667,81.15838906530144,6.54937650460084,923.472520185834,Sugarcane
136,91,72,16.944323303932244,92.8957824512365,6.259542755407805,112.77075584574457,Cotton
45,62,29,27.303583194549212,46.52160820063433,5.864037205023818,84.31993459015635,Onion
87,72,50,18.597112359668827,79.49948226698561,5.620368645152207,82.95981401791624,Maize (Corn)
24,77,25,37.33134919722021,81.48516838389394,8.399408833730718,1135.3053084407816,Sugarcane
78,89,78,37.874691945156485,71.62663553210928,6.724302351611067,1187.0004855991551,Cotton
36,57,56,33.69145076678035,91.96750793468792,7.647737730865439,447.4104710238201,Cotton
114,89,39,34.504546303728105,60.69508918754012,6.777230236223725,94.77925475654749,Rice
51,37,45,28.8529916977224,44.58338835803369,6.4175715068109485,1003.3824393414973,Wheat
78,48,54,35.965442762422356,83.61673400540185,6.40616549777288,918.6922501173053,Maize (Corn)
30,95,59,39.794857548786865,43.4879250701959,8.253652851443269,1020.749559717966,Sugarcane
46,46,34,31.401920594572037,77.6746361359952,6.029246390006789,436.15899016255753,Rice
23,85,57,38.597437681503564,59.42778344019861,7.11862878929036,1059.4323772084263,Onion
72,83,56,37.39415774413504,76.33667770653072,5.15872098088525,569.9438596050551,Maize (Corn)
67,67,39,27.32181802525691,94.28148513056199,6.771338413200448,691.06707162477,Maize (Corn)
103,72,49,43.422113436543455,66.4581280363791,5.507762492423156,103.6763437615183,Wheat
91,34,53,30.194100027017793,50.54850964358106,6.002225253258743,565.4414961679638,Sugarcane
63,60,39,41.26817476143047,81.720922287682,5.280914604062739,340.6275042961254,Maize (Corn)
75,77,78,41.45431240973376,37.74300953308083,5.819135506273638,1041.751152371015,Wheat
59,34,27,30.59790883347756,77.61914392908042,8.18986412312348,195.3952137737399,Wheat
84,88,54,35.466533979996655,79.62529813947945,6.761983671665231,778.6165894161101,Soybean
144,75,79,15.246700172118183,52.039804100540884,7.45576963648354,1043.0920283902929,Soybean
49,39,67,34.3367614999069,36.584170651952874,7.519493503481328,753.0656243380755,Onion
52,26,33,39.32778865008012,84.87730575930556,8.474709686440274,921.775186329834,Onion
95,93,40,40.65432908461879,94.89467446995563,7.347141156238507,566.8058945257563,Wheat
49,26,57,27.5003124360055,46.82245092133874,6.6780018777795025,256.06138713871945,Cotton
111,75,54,25.46623317665109,46.55841497470614,5.30641298076461,539.7563007854571,Soybean
134,21,74,22.595477615074692,36.296654880457844,5.974183623311314,167.5618679674501,Wheat
119,73,26,30.055255214245765,47.78874121317803,6.007677738624109,711.6779025776539,Rice
50,47,31,33.10786619455577,73.85508022193449,6.374624841068108,169.39380940663392,Rice
61,62,74,25.757645952950174,89.24401265703551,5.962631509812458,740.2329260367184,Cotton
31,85,36,33.66949064554987,73.9595510378641,6.171640467585258,476.8137412564363,Maize (Corn)
119,69,64,22.892021137490097,89.52800573784427,8.183557060752367,745.1300009628923,Wheat
119,20,47,34.141440478858634,71.37584162973275,6.781796348252708,497.050273499611,Rice
118,38,64,33.390112244120566,52.125408213074984,5.144889659367457,219.01854408966423,Onion
66,34,55,15.974084211100246,30.393709796282952,6.988614814510873,1007.7694768764628,Onion
68,59,55,34.919620674270256,69.0554453389226,8.458072128149809,181.49171599399662,Soybean
108,65,25,30.606729803508017,48.338176053391535,7.512055166299959,1092.0538088629562,Soybean
144,77,44,38.76793762903136,56.38703817023388,5.555578502538111,514.1453068508131,Cotton
107,36,66,44.45432753851178,90.01009170987206,6.386138311983045,224.84820099986845,Soybean
57,60,77,32.72968211145695,67.94021992361401,8.37760569833805,310.52516774037724,Onion
73,62,63,42.92349014280822,46.66743426150225,5.144192958391142,686.5498818391859,Cotton
100,93,42,26.83603024081216,42.92876906517543,5.428676704121713,1017.732214671057,Onion
111,38,23,16.4281742998981,35.45389938530448,6.463942747056905,747.4406749985409,Wheat
23,33,75,24.311898199655495,44.93989799361795,7.216116016723117,594.6784138996123,Soybean
60,88,74,29.70178902567575,46.71294324942558,6.976095458583387,283.99677162911166,Onion
143,72,39,21.600840743437452,84.8208761492443,5.359687638051951,691.1540450767069,Soybean
113,90,62,32.10078967363015,42.38896134863086,6.631016675715678,452.298897424699,Cotton
24,81,27,20.158436449906308,58.845839356878464,6.236465071897683,795.4256668384037,Cotton
35,45,54,21.371858171950837,94.9418517382928,6.178195535066882,1036.1999629466363,Onion
26,68,52,41.30982787703106,33.95177018076523,8.252550337135357,319.0725523073948,Rice
70,61,71,35.15188315113333,56.77843961031929,8.00998953096619,1017.2345909329101,Rice
118,32,27,18.43189264784956,63.404964859371034,7.024535577813114,694.9309957981818,Rice
27,88,31,32.55992791344404,47.453393927967596,6.11368533291792,837.7465840275977,Maize (Corn)
61,26,21,15.672560031956495,54.160027192636676,7.139524234464641,684.2701535516172,Rice
86,87,47,18.770212340421637,67.27681153586693,7.341012883377821,934.9151031108485,Wheat
85,90,28,38.01252652218298,57.01992800433718,8.090604355636044,1148.7508471337103,Wheat
142,75,30,31.732623784050382,88.71660102583076,5.949213209836284,900.9575025394093,Rice
56,69,73,38.548844110563195,63.77758635061076,7.614039106779,684.2658845312843,Maize (Corn)
127,74,22,40.06535458604267,92.34578115278964,5.893812218161667,1096.4171729448494,Sugarcane
50,79,52,36.98705289991874,41.96413101446514,7.616353977157278,325.3811737715704,Wheat
49,39,54,41.90823021164631,63.64352423605721,6.032148835427238,456.70998484842545,Maize (Corn)
129,47,60,15.547104549612763,61.753550602531135,8.430316827033726,613.092773592977,Cotton
101,29,70,28.299452153557855,76.89553132330624,5.635024805228601,516.154664478981,Maize (Corn)
44,88,70,21.27215727515579,50.22242877030728,7.6983563728464794,490.42937879890184,Sugarcane
79,42,50,26.141214616199264,46.19877973412619,8.492768390676478,704.0760730184811,Onion
130,67,35,37.48511069547925,58.00894548710961,6.860733020849134,1118.9274321769965,Soybean
81,57,48,16.25287900049435,75.07219432678605,8.131178502074496,1001.6921270634969,Soybean
110,88,23,17.743320305861843,67.41213270983417,7.5530397830073355,871.4497517314004,Sugarcane
149,72,70,22.830235678248336,72.94745268233854,5.211798153094617,445.19591907245615,Rice
105,41,23,25.816467261999634,55.18212078011375,5.618988933837387,909.7638557126846,Wheat
40,69,33,18.08484636005692,78.85125955416991,5.328986396723229,279.06289080025294,Soybean
